stop_id,avg_daily_usage,stop_name,pct_stops,cum_pct_ridership
N70000,188.22272405,NORTH AVE AT SANDUSKY ST (AGH),3.6761422830778385,58.64161071581755
E19520,187.01363500000002,FORBES AVE AT MARGARET MORRISON ST NS,3.691025450215806,58.713593067643984
N53510,185.956818,WATERWORKS MALL AT WALMART,3.705908617353773,58.78516864606531
E01920,185.38863909999998,FIFTH AVE OPP CLYDE ST,3.72079178449174,58.856525529986214
E39908,184.6931818181818,MONROEVILLE MALL AT PARK AND RIDE SHELTER,3.735674951629707,58.92761472941053
P00680,181.6068215,SIXTH AVE AT FIFTH AVE,3.7505581187676738,58.99751597548434
E13610,180.20908500000002,CENTRE AVE AT MELWOOD AVE,3.7654412859056405,59.06687922677235
S09090,179.82954635,BROWNSVILLE RD AT SANKEY AVE,3.7803244530436078,59.13609639200287
S16240,179.6886389,E CARSON ST AT S 21ST ST,3.7952076201815745,59.2052593213503
E41960,179.611367,NEGLEY AVE AT STANTON AVE,3.8100907873195413,59.27439250841135
E41280,178.988633,MURRAY AVE AT LORETTA ST,3.8249739544575085,59.34328600247951
P00360,176.97954950000002,FOURTH AVE AT GRANT ST FS,3.8398571215954753,59.411406191674246
E19890,176.42727,FORBES AVE OPP MARGARET MORRISON ST,3.854740288733442,59.47931380611592
W19495,176.37954485,PARK MANOR DR AT ROBINSON PLAZA,3.8696234558714093,59.547203050942265
S42350,174.30909745000002,SOUTH BUSWAY AT SOUTH HILLS JCT,3.884506623009376,59.61429537166632
E41260,173.377272,MURRAY AVE AT LILAC ST,3.899389790147343,59.68102902877006
S16060,171.84090500000002,E CARSON ST AT S 10TH ST,3.91427295728531,59.74717133161275
E35370,171.27727000000002,LIBERTY AVE AT MILLVALE AVE (WEST PENN HOSP),3.929156124423277,59.81309668892164
N71286,170.5,ALPHA DR AT HARMAR PARK-AND-RIDE,3.9440392915612446,59.87872287166712
E70230,169.98863500000002,ELLSWORTH AVE AT EAST LIBERTY STATION,3.9589224586992113,59.94415222782645
TP7076,169.49091199999998,LAYOVER PENN PARK TERMINAL - N,3.973805625837178,60.00939000826405
N17040,166.961365,EAST COMMONS AT NORTH COMMONS,3.9886887929751453,60.07365415519029
E19360,166.34545000000003,FORBES AVE BTW DENNISTON ST & SHADY AVE,4.003571960113113,60.13768123378607
E41290,163.07272935,MURRAY AVE AT MORROWFIELD AVE FS,4.018455127251079,60.20044862813872
N13550,162.352266,CEDAR AVE AT EAST OHIO ST,4.033338294389046,60.26293871305168
E41250,161.540913,MURRAY AVE AT LILAC ST,4.048221461527013,60.325116504708056
S30660,161.4363636363637,LYSLE BLVD AT EVANS ST,4.06310462866498,60.38725405486504
E70234,161.41590499999998,ELLSWORTH AVE OPP EAST LIBERTY STATION,4.0779877958029465,60.44938373040497
