route_id,lag,correlation,p_value
P68,0,0.3461231009698245,0.003335119715379102
P68,1,0.3472438402869602,0.0034636552242506445
P68,2,0.3437421683640382,0.004104323111053422
P68,3,0.31756887493889896,0.00882761527467694
P68,4,0.29802674178291527,0.015081004102388499
P68,5,0.24905736803490833,0.04543006547381441
P68,6,0.21250198654490413,0.09182970990247315
P69,0,0.689841020558607,3.975360361975059e-11
P69,1,0.5871890294959723,1.137571582222537e-7
P69,2,0.4766609630791474,0.00003970622797766041
P69,3,0.3803601172775195,0.0014981506018410464
P69,4,0.2837284139246029,0.02096335500813956
P69,5,0.1887546057203246,0.1321101100974583
P69,6,0.101388587652889,0.42534666963960827
P7,0,0.4461081095533585,0.00010857741153314868
P7,1,0.3349901733504764,0.004899196921878178
P7,2,0.24511790719706766,0.04393947332744219
P7,3,0.16247158486075244,0.18897834267052943
P7,4,0.09415261918177778,0.4520765959698112
P7,5,0.026079751671032707,0.8366214426653158
P7,6,-0.07149328484967325,0.5745297585711432
P71,0,-0.17531598704731735,0.14962276649777992
P71,1,-0.1475297639439576,0.22991053546062892
P71,2,-0.13045551966911614,0.2926922811115984
P71,3,-0.07700670959572702,0.5388414493642387
P71,4,-0.0634858867464558,0.6153752459741861
P71,5,-0.01645861095869025,0.8972923693264027
P71,6,0.07159486558083634,0.5771151845762575
P76,0,0.44172446323733605,0.00016263423928033615
P76,1,0.3699427322340311,0.0020614320598756
P76,2,0.2850108104030169,0.02036617230499954
P76,3,0.20224846365441757,0.10616220425485258
P76,4,0.16401623032886928,0.19529980787725998
P76,5,0.1942911147061579,0.12705031676033512
P76,6,0.09922039805788098,0.4429276343573082
P78,0,0.11144294049431529,0.3583700151623717
P78,1,0.0898967896666248,0.46259166833656207
P78,2,0.07459565303340465,0.5454645242538891
P78,3,0.08440459589798498,0.49707891392043707
P78,4,0.054941285141093026,0.6612788901143126
P78,5,0.032642660777065825,0.7963020278903519
P78,6,0.01462801118538972,0.9086640992151356
RED,0,0.31369942289268576,0.008182320023297524
RED,1,0.3235368417980458,0.006692849380622483
RED,2,0.25070720640446914,0.03919681215255356
RED,3,0.1388389976539929,0.2625022685880133
RED,4,0.04051688438226968,0.746692028417071
RED,5,-0.007761674626309652,0.9510698535238092
RED,6,-0.057749802993680155,0.6503533124744486
SLVR,0,-0.05780436935825981,0.637082397602854
SLVR,1,-0.12325018679599166,0.3166680928581877
SLVR,2,-0.15695858914268074,0.2046328106875405
SLVR,3,-0.10898643783731554,0.3837041418532092
SLVR,4,-0.04005815467814897,0.7513802550321628
SLVR,5,-0.1062717078202665,0.4032742464915356
SLVR,6,-0.20609016562433272,0.10512888562153237
