stop_id,stop_code,stop_name,classification,auth_class,auth_has_signal,heur_has_signal
11632,11632,MAIN ST + BOTSFORD,mid_block,none,0,0
11633,11633,MAIN ST + VIRGINIA,near_side,nearside,1,1
11634,11634,MAIN ST + MILLER,mid_block,none,0,0
11635,11635,MAIN ST + MARION,mid_block,none,0,0
11638,11638,MAIN ST + E JAMES,mid_block,none,0,0
11639,11639,MAIN ST + LEA,mid_block,none,0,0
11640,11640,MAIN ST + EDNA,mid_block,none,0,0
11641,11641,MAIN ST + HOMESTEAD DUQUESNE,mid_block,none,0,0
11644,11644,WEST ST + 21ST,mid_block,none,0,0
11645,11645,WEST ST + MUNHALL BORO BLDG,mid_block,none,0,0
11646,11646,WEST ST + 18TH,mid_block,none,0,0
11648,11648,WEST ST + 15TH,near_side,nearside,1,1
11649,11649,WEST ST + 13TH,near_side,nearside,1,1
1165,1165,FIFTH AVE + WILKINS,near_side,nearside,1,1
11651,11651,AMITY ST + 10TH AVE,mid_block,none,0,0
11652,11652,10TH AVE + ANN,mid_block,none,0,0
11653,11653,ANN ST + 8TH,near_side,nearside,1,1
11654,11654,BEECHWOOD BLVD + FEDERAL HILL,mid_block,none,0,0
11656,11656,BEECHWOOD BLVD + LILAC,near_side,nearside,1,1
11659,11659,BEECHWOOD BLVD + PARKWAY ENTRANCE,mid_block,none,0,0
1166,1166,FIFTH AVE + AMBERSON,near_side,nearside,1,1
11665,11665,BEECHWOOD BLVD + HAZELWOOD,near_side,nearside,1,1
11667,11667,WEST ST + 13TH,near_side,nearside,1,1
11668,11668,MAIN ST + MARHAM,mid_block,none,0,0
11669,11669,FOURTH AVE + SMITHFIELD,near_side,nearside,1,1
1167,1167,FIFTH AVE + MOREWOOD AVE,near_side,nearside,1,1
11677,11677,GRANT AVE + 4TH FS,mid_block,none,0,0
11679,11679,GRANT AVE + 6TH,mid_block,none,0,0
11684,11684,KENNEDY AVE + WILMOT,mid_block,none,0,0
11685,11685,KENNEDY AVE + PETER,mid_block,none,0,0
11686,11686,KENNEDY AVE + MIFFLIN,mid_block,none,0,0
11687,11687,TEXAS AVE + MELLON,mid_block,none,0,0
11688,11688,MELLON ST + MAINE,mid_block,none,0,0
11689,11689,MELLON ST + VERMONT,mid_block,none,0,0
1169,1169,FIFTH AVE + NEVILLE ST,near_side,nearside,1,1
11691,11691,MELLON ST + PENNSYLVANIA,mid_block,none,0,0
11692,11692,PENNSYLVANIA AVE + TAFT,mid_block,none,0,0
11694,11694,PENNSYLVANIA AVE + VERMONT,mid_block,none,0,0
11695,11695,PENNSYLVANIA AVE + CONLIN,mid_block,none,0,0
11696,11696,CONLIN ST + CAROLINA,mid_block,none,0,0
1170,1170,FIFTH AVE + CRAIG,near_side,nearside,1,1
11703,11703,HOMEVILLE RD OPP CASTLE DR,mid_block,none,0,0
11705,11705,HOMEVILLE RD OPP CASTLE DR (USPS),mid_block,none,0,0
11706,11706,HOMEVILLE RD + COMMONWEALTH,near_side,nearside,1,1
11707,11707,GREENSPRINGS AVE + MUNICIPAL BUILDING,mid_block,none,0,0
11709,11709,GREENSPRINGS AVE + ROBERTA,mid_block,none,0,0
1171,1171,FIFTH AVE + BELLEFIELD,near_side,nearside,1,1
11710,11710,GREENSPRINGS AVE + HAZEL,mid_block,none,0,0
11713,11713,GREENSPRINGS AVE + CHURCH,mid_block,none,0,0
11714,11714,GREENSPRINGS AVE + SPRING,mid_block,none,0,0
11715,11715,GREENSPRINGS AVE + BOROUGH PARKING LOT,mid_block,none,0,0
11716,11716,GREENSPRINGS AVE + CYPRESS,mid_block,none,0,0
1173,1173,BELLEFIELD AVE + FIFTH AVE,near_side,nearside,1,1
1174,1174,FIFTH AVE + CRAIG ST NS,near_side,none,0,1
11744,11744,GREENSPRINGS AVE + DUQUESNE,mid_block,none,0,0
11746,11746,GREENSPRINGS AVE + CHURCH FS,mid_block,none,0,0
11749,11749,GREENSPRINGS AVE + HAZEL,mid_block,none,0,0
1175,1175,FIFTH AVE + NEVILLE ST,near_side,nearside,1,1
11750,11750,GREENSPRINGS AVE + ROBERTA,mid_block,none,0,0
11752,11752,GREENSPRINGS AVE + EASTMAN,mid_block,none,0,0
11754,11754,HOMEVILLE RD + CASTLE DR (OPP USPS),mid_block,none,0,0
11756,11756,HOMEVILLE RD + CASTLE DR,mid_block,none,0,0
11757,11757,HOMEVILLE RD + MUNICIPAL,mid_block,none,0,0
1176,1176,FIFTH AVE + CLYDE ST,far_side,none,0,1
11762,11762,WORTON BLVD + CONLIN,mid_block,none,0,0
11763,11763,CONLIN ST + CAROLINA,mid_block,none,0,0
11764,11764,CONLIN ST + PENNSYLVANIA,mid_block,none,0,0
11765,11765,PENNSYLVANIA AVE + VERMONT,mid_block,none,0,0
11767,11767,PENNSYLVANIA AVE + TAFT,mid_block,none,0,0
11768,11768,PENNSYLVANIA AVE + MELLON,mid_block,none,0,0
11769,11769,MELLON ST + HIGHLAND,mid_block,none,0,0
1177,1177,FIFTH AVE + MOREWOOD AVE,near_side,nearside,1,1
11770,11770,MELLON ST + VERMONT,mid_block,none,0,0
11771,11771,MELLON ST + MAINE,mid_block,none,0,0
11772,11772,MELLON ST + TEXAS,mid_block,none,0,0
11774,11774,KENNEDY AVE + DELL,mid_block,none,0,0
11775,11775,KENNEDY AVE + PETER,mid_block,none,0,0
11776,11776,KENNEDY AVE + WILMOT,mid_block,none,0,0
11777,11777,KENNEDY AVE + CATHERINE,mid_block,none,0,0
1178,1178,FIFTH AVE + AMBERSON,near_side,nearside,1,1
11780,11780,GRANT AVE + 6TH,mid_block,none,0,0
11782,11782,GRANT AVE + 4TH,mid_block,none,0,0
11783,11783,GRANT AVE + 2ND,mid_block,none,0,0
1179,1179,FIFTH AVE + WILKINS,far_side,nearside,1,1
11791,11791,KENNYWOOD MALL FIRE LANE + HOLLYWOOD VIDEO,mid_block,none,0,0
1187,1187,LIBERTY AVE + EVALINE,mid_block,none,0,0
1188,1188,LIBERTY AVE + WINEBIDDLE,near_side,nearside,1,1
1189,1189,LIBERTY AVE + GROSS,mid_block,none,0,0
1191,1191,LIBERTY AVE + MATHILDA (WEST PENN HOSP),mid_block,none,0,0
11911,11911,EASTMAN ST + GREENSPRINGS F S,mid_block,none,0,0
11915,11915,ELIZA ST + CORBIN F,mid_block,none,0,0
11916,11916,ELIZA ST + GLENCAIRN,near_side,none,0,1
1192,1192,LIBERTY AVE + EDMOND,near_side,nearside,1,1
11925,11925,MAPLE ST + KENNETT,mid_block,none,0,0
11926,11926,WHITAKER ST + OAK,mid_block,none,0,0
11927,11927,WHITAKER ST + ELM F S,mid_block,none,0,0
1193,1193,LIBERTY AVE + PEARL,near_side,nearside,1,1
11931,11931,ELIZA ST + FRANK,mid_block,none,0,0
11932,11932,ELIZA ST + DIVISION ST,mid_block,none,0,0
1194,1194,LIBERTY AVE + ELLA,near_side,nearside,1,1
11943,11943,MIFFLIN ST + GEORGE ST,mid_block,none,0,0
11945,11945,MIFFLIN ST + WHITAKER ST,mid_block,none,0,0
11947,11947,WHITAKER ST + OAK,mid_block,none,0,0
11949,11949,MAPLE ST + ELIZA,mid_block,none,0,0
11958,11958,ELIZA ST + CORBIN,mid_block,none,0,0
11962,11962,EASTMAN ST + GREENSPRINGS,mid_block,none,0,0
11966,11966,ELIZA ST + FRANK (#3932),mid_block,none,0,0
11967,11967,ELIZA ST + GLENCAIRN FS,far_side,none,0,1
11968,11968,5TH ST + KENNEDY,mid_block,none,0,0
11969,11969,5TH ST + VIOLA,mid_block,none,0,0
1197,1197,PENN AVE + 40TH ST,near_side,nearside,1,1
11970,11970,5TH ST + PRISCILLA,mid_block,none,0,0
11971,11971,5TH ST + COCHRAN,mid_block,none,0,0
11972,11972,5TH ST + CRAWFORD,mid_block,none,0,0
11973,11973,CRAWFORD ST + CATHERINE,mid_block,none,0,0
11974,11974,CRAWFORD ST + PIRL,mid_block,none,0,0
11975,11975,CRAWFORD ST + STATE,mid_block,none,0,0
11976,11976,CRAWFORD ST + WOOL,mid_block,none,0,0
11977,11977,CRAWFORD ST + MONTEREY,mid_block,none,0,0
11978,11978,CRAWFORD ST + MIFFLIN,mid_block,none,0,0
11979,11979,PENNSYLVANIA AVE + CARNEGIE,mid_block,none,0,0
11980,11980,PENNSYLVANIA AVE + MELLON,mid_block,none,0,0
1199,1199,40TH ST + BUTLER,near_side,farside,1,1
12006,12006,PENNSYLVANIA AVE + CARNEGIE,mid_block,none,0,0
12007,12007,PENNSYLVANIA AVE + MIFFLIN,mid_block,none,0,0
12008,12008,CRAWFORD ST + MONTEREY,mid_block,none,0,0
12009,12009,CRAWFORD ST + WOOL,mid_block,none,0,0
12010,12010,CRAWFORD ST + STATE,mid_block,none,0,0
12011,12011,CRAWFORD ST + PIRL,mid_block,none,0,0
12012,12012,CRAWFORD ST + CATHERINE,mid_block,none,0,0
12013,12013,CRAWFORD ST + 5TH,mid_block,none,0,0
12014,12014,5TH ST + COCHRAN,mid_block,none,0,0
12015,12015,5TH ST + PRISCILLA,mid_block,none,0,0
12017,12017,4TH ST + VIOLA,mid_block,none,0,0
12018,12018,4TH ST + KENNEDY,near_side,nearside,1,1
12019,12019,4TH ST + GRANT,mid_block,none,0,0
12025,12025,LEBANON CHURCH RD + CURRY HOLLOW,mid_block,none,0,0
12026,12026,BUTTERMILK HOLLOW RD + #5055,mid_block,none,0,0
12028,12028,BUTTERMILK HOLLOW RD + WALNUT,mid_block,none,0,0
12030,12030,BUTTERMILK HOLLOW RD + PGH-MCKPT BLVD,mid_block,none,0,0
12031,12031,BUTTERMILK HOLLOW RD + THOMPSON RUN FS,far_side,farside,1,1
12032,12032,BUTTERMILK HOLLOW RD + NAUGLE,mid_block,none,0,0
12033,12033,MIFFLIN RD + MOHRBACH FS,mid_block,none,0,0
12034,12034,MIFFLIN RD + #5419,mid_block,none,0,0
12038,12038,LEBANON CHURCH RD + CAMP HOLLOW,mid_block,none,0,0
12039,12039,MIFFLIN RD + MCBRIDE,mid_block,none,0,0
12040,12040,MIFFLIN RD + #5419,mid_block,none,0,0
12041,12041,MIFFLIN RD + MOHRBACH FS,mid_block,none,0,0
12042,12042,MIFFLIN RD + NAUGLE,mid_block,none,0,0
12043,12043,BUTTERMILK HOLLOW RD + THOMPSON RUN,near_side,nearside,1,1
12044,12044,BUTTERMILK HOLLOW RD + PGH-MCKPT BLVD,mid_block,none,0,0
12046,12046,BUTTERMILK HOLLOW RD + WALNUT,mid_block,none,0,0
12047,12047,BUTTERMILK HOLLOW RD + REMNANT WORLD,mid_block,none,0,0
12050,12050,HWY RT 885 + COAL VALLEY,mid_block,none,0,0
12053,12053,LEBANON CHURCH RD + COUNTY AIRPORT ENT,near_side,nearside,1,1
12055,12055,HWY RT 885 + LEBANON CHURCH FS,mid_block,none,0,0
12059,12059,HWY ROUTE 885 + LEWIS RUN ROAD NS,mid_block,none,0,0
12062,12062,IMOGENE RD + DESDEMONA,mid_block,none,0,0
12067,12067,JOHNSTON AVE + #857,mid_block,none,0,0
12068,12068,JOHNSTON AVE + ROSELLE FS,mid_block,none,0,0
12069,12069,JOHNSTON AVE + #657,mid_block,none,0,0
12070,12070,JOHNSTON AVE + #635,mid_block,none,0,0
12071,12071,JOHNSTON AVE + MANSION,mid_block,none,0,0
12072,12072,JOHNSTON AVE + GLENWOOD,mid_block,none,0,0
12073,12073,JOHNSTON AVE + GERTRUDE,mid_block,none,0,0
12074,12074,JOHNSTON AVE + SECOND,mid_block,none,0,0
12075,12075,SECOND AVE + ELIZABETH,near_side,nearside,1,1
12076,12076,SECOND AVE + TIPTON,mid_block,none,0,0
12077,12077,SECOND AVE + GLEN CALADH,far_side,nearside,1,1
12078,12078,SECOND AVE + FLOWERS,near_side,nearside,1,1
12080,12080,IRVINE ST + BERWICK,mid_block,none,0,0
12081,12081,IRVINE ST + TULLYMET,mid_block,none,0,0
12082,12082,IRVINE ST + MOBILE,near_side,nearside,1,1
12089,12089,SECOND AVE + TECHNOLOGY DR,near_side,nearside,1,1
1209,1209,EVERGREEN RD + JOHN,mid_block,none,0,0
12090,12090,SECOND AVE + BRADY,near_side,nearside,1,1
12091,12091,MAIN CIRCLE DR + EMPLOYEE ENTRANCE,mid_block,none,0,0
12092,12092,SECOND AVE + SECOND AVE PARKING PL (#1250),near_side,nearside,1,1
12094,12094,SECOND AVE + BRADY,near_side,none,0,1
12095,12095,SECOND AVE + TECHNOLOGY DR,near_side,nearside,1,1
12097,12097,SECOND AVE + BATES FS,far_side,farside,1,1
12100,12100,GREENFIELD AVE + IRVINE ST,near_side,nearside,1,1
12103,12103,IRVINE ST + MOBILE,near_side,nearside,1,1
12105,12105,IRVINE ST + BERWICK,mid_block,none,0,0
12106,12106,IRVINE ST + HAZELWOOD,near_side,nearside,1,1
12107,12107,SECOND AVE + FLOWERS AVE,near_side,nearside,1,1
12108,12108,SECOND AVE + TECUMSEH,near_side,nearside,1,1
12109,12109,SECOND AVE + ELIZABETH,near_side,nearside,1,1
1211,1211,EVERGREEN RD + DAVID,mid_block,none,0,0
12111,12111,JOHNSTON AVE + GERTRUDE,mid_block,none,0,0
12112,12112,JOHNSTON AVE + GLENWOOD,mid_block,none,0,0
12113,12113,JOHNSTON AVE + WINSTON,mid_block,none,0,0
12115,12115,JOHNSTON AVE + #643,mid_block,none,0,0
12116,12116,JOHNSTON AVE + #666,mid_block,none,0,0
12118,12118,JOHNSTON AVE + #857,mid_block,none,0,0
12123,12123,IMOGENE RD + DESDEMONA,mid_block,none,0,0
12127,12127,GREENFIELD AVE + SYLVAN,mid_block,none,0,0
12129,12129,GREENFIELD AVE + HAYWORTH,mid_block,none,0,0
12130,12130,GREENFIELD AVE + KEARCHER,mid_block,none,0,0
12131,12131,GREENFIELD AVE + LYDIA,mid_block,none,0,0
12132,12132,GREENFIELD AVE + HOOSAC,mid_block,none,0,0
12133,12133,GREENFIELD AVE + WINTERBURN,mid_block,none,0,0
12134,12134,GREENFIELD AVE + BLANTON ST STEPS,mid_block,none,0,0
12135,12135,GREENFIELD AVE + MCCASLIN,mid_block,none,0,0
12136,12136,GREENFIELD AVE + GRAPHIC,mid_block,none,0,0
12138,12138,GREENFIELD AVE + FRANK (#912),mid_block,none,0,0
12139,12139,GREENFIELD AVE + DELEVAN,mid_block,none,0,0
12143,12143,SECOND AVE + WINSTON,mid_block,none,0,0
12144,12144,SECOND AVE + MANSION,near_side,nearside,1,1
12145,12145,SECOND AVE + AMERICAN,mid_block,none,0,0
12146,12146,SECOND AVE + VESPUCIUS,mid_block,none,0,0
12147,12147,SECOND AVE + RENOVA,far_side,farside,1,1
12148,12148,SECOND AVE + ALUVIAN,mid_block,none,0,0
12152,12152,MIFFLIN RD + INTERBORO FS,mid_block,farside,1,0
12154,12154,MIFFLIN RD + GLENHURST,mid_block,none,0,0
12158,12158,RAMP ST BRIDGE + BALDWIN,mid_block,none,0,0
12159,12159,BALDWIN ST + GLASS RUN,mid_block,none,0,0
12160,12160,SECOND AVE + ALUVIAN,mid_block,none,0,0
12161,12161,SECOND AVE + GLENWOOD,near_side,nearside,1,1
12162,12162,SECOND AVE + VESPUCIUS,mid_block,none,0,0
12163,12163,SECOND AVE + MANSION,near_side,nearside,1,1
12164,12164,SECOND AVE + WINSTON,mid_block,none,0,0
12165,12165,SECOND AVE + JOHNSTON,mid_block,none,0,0
12167,12167,WALNUT ST + PENN STATE MAIN BUILDING,mid_block,none,0,0
12168,12168,UNIVERSITY DR + EDEN PARK BLVD,mid_block,none,0,0
12170,12170,HARTMAN ST + SARAH ST FS,mid_block,none,0,0
12177,12177,FOURTH AVE + WOOD,near_side,nearside,1,1
12178,12178,FOURTH AVE + GRANT FS,mid_block,none,0,0
12180,12180,SECOND AVE + B ST,mid_block,none,0,0
12181,12181,SECOND AVE + ALLEGHENY COUNTY JAIL,mid_block,none,0,0
12182,12182,SECOND AVE + JOHNSTON,mid_block,none,0,0
12183,12183,BALDWIN RD AT GLASS RUN RD,mid_block,none,0,0
12186,12186,MIFFLIN RD + GLENHURST,mid_block,none,0,0
12187,12187,MIFFLIN RD + #1236,mid_block,none,0,0
122,122,BABCOCK BLVD AT MCCANDLESS CROSSING,far_side,farside,1,1
12201,12201,HARTMAN ST + ANDERSON AVE,mid_block,none,0,0
12209,12209,GREENFIELD AVE + KEARCHER,mid_block,none,0,0
12210,12210,GREENFIELD AVE + HAYWORTH,mid_block,none,0,0
12211,12211,GREENFIELD AVE + YODER FS,mid_block,none,0,0
12212,12212,GREENFIELD AVE + FRAZIER ST,mid_block,none,0,0
12215,12215,HAZELWOOD AVE + SYLVAN AVE,mid_block,none,0,0
12232,12232,ALGER ST + WINTERBURN,mid_block,none,0,0
12233,12233,WINTERBURN AVE + GREENFIELD,mid_block,none,0,0
12236,12236,WINTERBURN AVE + FARNSWORTH FS,mid_block,none,0,0
12237,12237,WINTERBURN AVE + CONNOR,mid_block,none,0,0
12238,12238,WINTERBURN AVE + BIGELOW,mid_block,none,0,0
12239,12239,BIGELOW ST + MCCASLIN,mid_block,none,0,0
12240,12240,BIGELOW ST + TESLA,mid_block,none,0,0
12241,12241,HAZELWOOD AVE + NOTLEY,mid_block,none,0,0
12242,12242,HAZELWOOD AVE + GREENFIELD AVE,mid_block,none,0,0
12248,12248,HAZELWOOD AVE + SYVAN AVE,mid_block,none,0,0
12250,12250,HAZELWOOD AVE + SECOND AVE,near_side,nearside,1,1
12284,12284,MIFFLIN RD + #605,near_side,nearside,1,1
123,123,BABCOCK BLVD + DUNCAN AVE,near_side,nearside,1,1
12346,12346,REGIS AVE EXT + HOME DEPOT,far_side,none,0,1
12357,12357,KEEPORT + #5407,mid_block,none,0,0
12358,12358,KEEPORT + KNOEDLER,mid_block,none,0,0
124,124,BABCOCK BLVD OPP WINCHESTER DR,mid_block,none,0,0
125,125,BABCOCK BLVD + FAIRFIELD RD,mid_block,none,0,0
12565,12565,BRADDOCK HILLS SHOPPING CENTER + STOREFRONT,mid_block,none,0,0
12567,12567,6TH ST + BALDRIDGE,mid_block,none,0,0
12576,12576,CRAWFORD ST + JUNO,mid_block,none,0,0
1258,1258,AVALON LOOP + CALIFORNIA,mid_block,none,0,0
12588,12588,CRAWFORD ST + JUNO,mid_block,none,0,0
12589,12589,KENNYWOOD MALL DR + HOFFMAN,mid_block,none,0,0
1259,1259,CALIFORNIA AVE + FLORENCE,mid_block,none,0,0
12590,12590,AJAX WAY + COREY AVE,mid_block,none,0,0
12594,12594,WM PENN HWY + PENN CENTER,mid_block,none,0,0
12595,12595,FREEPORT RD + #1150,mid_block,none,0,0
12596,12596,FREEPORT RD + S OAK HILL RD,mid_block,none,0,0
12597,12597,FREEPORT RD + E OAK HILL RD,mid_block,none,0,0
1260,1260,CALIFORNIA AVE + FISK,mid_block,none,0,0
12601,12601,FREEPORT RD + ALPHA (RIDC PARK),near_side,nearside,1,1
12602,12602,FREEPORT RD + CENTER AVE (BLAWNOX),near_side,nearside,1,1
12603,12603,FREEPORT RD + BLAW,near_side,nearside,1,1
12604,12604,FREEPORT RD + MAPLE,mid_block,none,0,0
12605,12605,FREEPORT RD + CABLE,mid_block,none,0,0
12606,12606,FREEPORT RD + HUMBOLDT,mid_block,none,0,0
12608,12608,FREEPORT RD + BOYD,far_side,farside,1,1
12610,12610,FREEPORT RD + CLIFTON,mid_block,none,0,0
12613,12613,FREEPORT RD + #2238,mid_block,none,0,0
12616,12616,FREEPORT RD + GUYS RUN RD,near_side,nearside,1,1
12617,12617,FREEPORT RD + VALLEY MOTEL,mid_block,none,0,0
12618,12618,FREEPORT RD +HWY RT 910( WERNER CAMP),ambiguous,nearside,1,0
12619,12619,FREEPORT RD + ALPHA DR W,near_side,nearside,1,1
1262,1262,CALIFORNIA AVE + BIRMINGHAM,mid_block,none,0,0
12620,12620,ALPHA DR + FREEPORT FS,mid_block,farside,1,0
12634,12634,E 6TH AVE + LOCK,mid_block,none,0,0
12635,12635,E 7TH AVE + WOOD,mid_block,none,0,0
12638,12638,7TH AVE + CENTER,near_side,nearside,1,1
12639,12639,7TH AVE + WESTERN,near_side,nearside,1,1
1264,1264,CALIFORNIA AVE + CHESTNUT,mid_block,none,0,0
12640,12640,7TH AVE + GRANTHAM,near_side,nearside,1,1
12642,12642,FREEPORT RD + WORKS ENT #3,mid_block,none,0,0
12644,12644,FREEPORT RD + BARTSCH,mid_block,none,0,0
12645,12645,FREEPORT RD + ROWES CROSSING,mid_block,none,0,0
12646,12646,FREEPORT RD + CRAWFORD RUN,near_side,nearside,1,1
12647,12647,FREEPORT RD + MURRAY HILL,mid_block,none,0,0
12650,12650,FREEPORT RD + 3RD,near_side,nearside,1,1
12651,12651,FREEPORT RD + 2ND,mid_block,none,0,0
12652,12652,FREEPORT RD + 1ST,mid_block,none,0,0
12656,12656,FREEPORT RD + #153,mid_block,none,0,0
12661,12661,INDUSTRIAL BLVD + KEY LINCOLN-MERCURY,mid_block,none,0,0
12662,12662,FREEPORT RD + GLASSMERE GAS STATION,mid_block,none,0,0
12663,12663,FREEPORT RD + RIDDLE RUN,mid_block,none,0,0
12664,12664,PITTSBURGH ST + BUTLER FS,far_side,farside,1,1
12665,12665,PITTSBURGH ST + ORCHARD,mid_block,none,0,0
12666,12666,PITTSBURGH ST + MOYHEND,mid_block,none,0,0
12668,12668,PITTSBURGH ST + JAMES FS,far_side,farside,1,1
1267,1267,CALIFORNIA AVE + HOME,near_side,nearside,1,1
12670,12670,PITTSBURGH ST + MURTLAND,mid_block,none,0,0
12671,12671,PITTSBURGH ST + COLFAX,near_side,nearside,1,1
12673,12673,PITTSBURGH ST + PORTER,mid_block,none,0,0
12675,12675,PITTSBURGH ST + DUQUESNE CT,mid_block,none,0,0
12678,12678,PITTSBURGH ST + ALLEGHENY,mid_block,none,0,0
12680,12680,PITTSBURGH ST + HILL,mid_block,none,0,0
12683,12683,FREEPORT RD + WILSON,mid_block,none,0,0
12684,12684,FREEPORT RD + ORR,mid_block,none,0,0
12685,12685,FREEPORT RD + JEFFERSON,mid_block,none,0,0
12686,12686,FREEPORT RD + PEARL,near_side,nearside,1,1
12687,12687,FREEPORT RD + MULLIGANS,mid_block,none,0,0
12689,12689,FREEPORT RD + ALPHA DR E,near_side,nearside,1,1
1269,1269,LINCOLN AVE + JACKSON,mid_block,none,0,0
12693,12693,MAIN ST + 21ST ST,near_side,nearside,1,1
12694,12694,MAIN ST + 19TH ST,mid_block,none,0,0
12695,12695,MAIN ST + #1834,mid_block,none,0,0
12696,12696,MAIN ST + 18TH ST,near_side,nearside,1,1
12697,12697,MAIN ST + #1704,mid_block,none,0,0
12698,12698,MAIN ST + 16TH ST,mid_block,none,0,0
12699,12699,MAIN ST + 15TH ST,mid_block,none,0,0
127,127,CORPORATE DR + #5700,mid_block,none,0,0
12700,12700,MAIN ST + 14TH ST,mid_block,none,0,0
12701,12701,MAIN ST + 13TH ST,mid_block,none,0,0
12702,12702,MAIN ST + #1102,mid_block,none,0,0
12703,12703,MAIN ST + CANAL ST,mid_block,none,0,0
12704,12704,MAIN ST + 9TH ST,mid_block,none,0,0
12705,12705,MAIN ST + 8TH ST,near_side,nearside,1,1
12706,12706,MAIN ST + 6TH ST,mid_block,none,0,0
12707,12707,MAIN ST + GARNIER ST,mid_block,none,0,0
12708,12708,MAIN ST + POWERS ST,mid_block,none,0,0
1271,1271,LINCOLN AVE + SHERIDAN AVE,mid_block,none,0,0
12710,12710,FREEPORT ST + GARDEN,mid_block,none,0,0
12711,12711,FREEPORT RD + BUTLER,near_side,nearside,1,1
1273,1273,FREMONT AVE + TEECE AVE,mid_block,none,0,0
1274,1274,FREMONT AVE + ORCHARD AVE,mid_block,none,0,0
1275,1275,FOREST AVE + #414,mid_block,none,0,0
12750,12750,RIDC PARK + TERMINAL,mid_block,none,0,0
12760,2422,BUTLER ST + FREEPORT ST,near_side,nearside,1,1
12761,12761,FREEPORT ST + BRIDGE,mid_block,none,0,0
12763,12763,MAIN ST + PRAEGER ST,mid_block,none,0,0
12764,12764,MAIN ST OPP 6TH ST FS,mid_block,none,0,0
12765,12765,MAIN ST + ALI ST,near_side,nearside,1,1
12766,12766,MAIN ST + 9TH ST,mid_block,none,0,0
12767,12767,MAIN ST + CANAL ST,mid_block,none,0,0
12768,12768,MAIN ST + #1113,mid_block,none,0,0
12769,12769,MAIN ST + 13TH ST,mid_block,none,0,0
1277,1277,FOREST AVE + BALPH AVE,mid_block,none,0,0
12770,12770,MAIN ST + 14TH ST,mid_block,none,0,0
12771,12771,MAIN ST + 15TH ST,mid_block,none,0,0
12772,12772,MAIN ST + 16TH ST,mid_block,none,0,0
12773,12773,MAIN ST + 17TH ST,mid_block,none,0,0
12774,12774,MAIN ST + 18TH ST,near_side,nearside,1,1
12775,12775,MAIN ST + #1841,mid_block,none,0,0
12776,12776,MAIN ST + 19TH ST,mid_block,none,0,0
12777,12777,MAIN ST + 21ST ST,near_side,nearside,1,1
1278,1278,FOREST AVE + #546,mid_block,none,0,0
12782,12782,FREEPORT RD + ALPHA DR E,far_side,farside,1,1
12784,12784,FREEPORT RD + # 1101 (MULLIGANS),mid_block,none,0,0
12785,12785,FREEPORT RD + PEARL,near_side,nearside,1,1
12786,12786,FREEPORT RD + JEFFERSON,mid_block,none,0,0
12787,12787,FREEPORT RD + ORR,mid_block,none,0,0
12788,12788,FREEPORT RD + WILSON,mid_block,none,0,0
1279,1279,FOREST AVE + CAROLYN AVE,mid_block,none,0,0
12790,12790,PITTSBURGH ST + PILLOW,near_side,nearside,1,1
12791,12791,PITTSBURGH ST + HILL,mid_block,none,0,0
12792,12792,PITTSBURGH ST + HIGHLAND FS,mid_block,farside,1,0
12793,12793,PITTSBURGH ST + ALLEGHENY,mid_block,none,0,0
12794,12794,PITTSBURGH ST + SHADY,mid_block,none,0,0
12796,12796,PITTSBURGH ST + DUQUESNE CT,mid_block,none,0,0
12797,12797,PITTSBURGH ST + WASHINGTON,mid_block,none,0,0
12798,12798,PITTSBURGH ST + PORTER,mid_block,none,0,0
12799,12799,PITTSBURGH ST + ROSA,mid_block,none,0,0
1280,1280,FOREST AVE + MARYLAND AVE,mid_block,none,0,0
12801,12801,PITTSBURGH ST + OAK,mid_block,none,0,0
12802,12802,PITTSBURGH + JAMES,far_side,farside,1,1
12803,12803,PITTSBURGH + SCHOOL,near_side,nearside,1,1
12804,12804,PITTSBURGH + MOYHEND,mid_block,none,0,0
12805,12805,PITTSBURGH + HARTREY,mid_block,none,0,0
12806,12806,PITTSBURGH + BUTLER,near_side,nearside,1,1
12807,12807,FREEPORT RD + RIDDLE RUN,mid_block,none,0,0
12808,12808,FREEPORT RD + GLASSMERE GAS STATION,mid_block,none,0,0
12809,12809,FREEPORT RD + #153,mid_block,none,0,0
1281,1281,FOREST AVE + RAVENSWOOD AVE,mid_block,none,0,0
12813,12813,FREEPORT RD + 1ST FS,mid_block,none,0,0
12814,12814,FREEPORT RD + 2ND FS,mid_block,none,0,0
12815,12815,FREEPORT RD + 3RD,far_side,farside,1,1
12817,12817,FREEPORT RD + MURRAY HILL,mid_block,none,0,0
12818,12818,FREEPORT RD + CRAWFORD RUN,far_side,farside,1,1
12819,12819,FREEPORT RD + ROWES CROSSING,mid_block,none,0,0
12820,12820,FREEPORT RD + BARTSCH,mid_block,none,0,0
12826,12826,W 7TH AVE + CENTER,near_side,nearside,1,1
12830,12830,E 4TH AVE + HICKORY AL,mid_block,none,0,0
12833,12833,E 5TH AVE + ROSS,ambiguous,none,0,0
12834,21484,ALPHA DR + FREEPORT RD FS,far_side,farside,1,1
12836,12836,ALPDA DR + PRINT TECH DRVWY,mid_block,none,0,0
12838,12838,RIDC PARK + TERMINAL,mid_block,none,0,0
12847,12847,ALPHA DR + BETA DR FS,mid_block,none,0,0
